20130809,116.2813,116.5938,115.9688,116.4688,179034.0,579588.0
20130812,116.4688,117.0938,115.81255,116.1563,242707.0,587518.0
20130813,115.87505,115.93755,114.4063,114.6563,352535.0,588965.0
20130814,114.5938,114.9688,114.4688,114.6563,214131.0,581061.0
20130815,114.7188,114.9063,113.06255,114.0938,405467.0,591957.0
20130816,113.8438,113.9688,112.56255,113.06255,342207.0,605185.0
20130819,113.12505,113.12505,112.18755,112.4063,266045.0,616793.0
20130820,112.4688,113.43755,112.43755,113.37505,275997.0,610627.0
20130821,113.31255,113.43755,112.25005,112.8438,385768.0,617376.0
20130822,112.3438,112.8438,111.9063,112.62505,398405.0,603929.0
20130823,112.8438,114.0938,112.43755,113.8438,418450.0,568593.0
20130826,113.93755,114.31255,113.68755,114.00005,359331.0,486353.0
20130827,114.1563,115.50005,113.8438,115.2188,506779.0,399649.0
20130828,115.31255,115.5313,114.2813,114.50005,624938.0,265046.0
20130829,114.75005,115.2813,113.8438,115.12505,296392.0,603323.0
20130830,114.93755,115.37505,114.56255,115.3438,351996.0,599194.0
20130903,114.68755,114.7813,112.7813,113.7188,455266.0,590325.0
20130904,113.5938,113.81255,113.0938,113.31255,278843.0,592866.0
20130905,113.3438,113.50005,111.9063,112.12505,338973.0,601486.0
20130906,112.0313,113.4688,111.81255,112.4688,399009.0,601634.0
20130909,112.50005,113.37505,112.2813,113.0313,212015.0,605328.0
20130910,112.7188,112.8438,112.06255,112.25005,292823.0,615083.0
20130911,112.0938,113.00005,112.0313,112.81255,363064.0,615215.0
20130912,112.87505,113.7813,112.81255,113.0938,341334.0,617714.0
20130913,113.00005,113.5938,112.50005,113.25005,249250.0,625627.0
20130916,113.75005,114.81255,113.18755,113.25005,421855.0,622537.0
20130917,113.3438,113.93755,113.31255,113.75005,259590.0,623897.0
20130918,113.81255,115.9063,113.06255,115.37505,472007.0,636328.0
20130919,115.5938,115.5938,114.5938,114.6563,467847.0,626025.0
20130920,114.6563,115.3438,114.4063,115.12505,283233.0,617558.0
20130923,115.0313,115.62505,114.8438,115.3438,205690.0,618210.0
20130924,115.50005,116.5938,115.4688,116.4063,285477.0,615978.0
20130925,116.4063,117.1563,116.31255,117.0313,312721.0,630907.0
20130926,116.68755,116.9063,116.31255,116.56255,288557.0,643054.0
20130927,116.43755,117.1563,116.12505,116.87505,270148.0,654185.0
20130930,116.87505,117.2188,116.4063,116.81255,383360.0,639904.0
20131001,116.8438,116.87505,116.12505,116.43755,328926.0,630868.0
20131002,116.37505,117.3438,116.2188,116.7188,334740.0,638401.0
20131003,116.81255,117.3438,116.2813,116.87505,337125.0,640540.0
20131004,116.87505,116.9063,116.25005,116.4063,230562.0,640189.0
20131007,116.6563,117.1563,116.5938,116.7813,158062.0,638929.0
20131008,116.87505,117.12505,116.31255,116.8438,268859.0,631952.0
20131009,116.9063,117.2188,116.2188,116.56255,326241.0,628021.0
20131010,116.3438,116.37505,115.43755,116.0938,354021.0,637339.0
20131011,116.0938,116.9063,116.06255,116.25005,285624.0,636835.0
20131014,116.5313,116.5938,115.31255,115.6563,56318.0,633989.0
